id,nickname,registertime,type,friend_num,fan_num,richlevel,starlevel
166566488,长鬓Girl,"2016-10-26 14:03:48",weixin,5,11,0,0
181192024,爱👒涵,"2017-03-09 07:31:13",tencent,4,2,7,0
88675136,如若只如初见♀,"2015-04-12 13:32:25",tencent,2,9,0,0
159179404,音缘🎵🎶,"2016-09-11 15:48:01",phone,5,21,3,0
138666745,雪山飞狐837,"2016-06-10 22:40:33",weixin,1286,584,0,0
230278406,人之旅,"2018-04-13 23:42:28",phone,58,72,1,0
10012468,或許๑,"2012-10-06 17:47:02",weibo,35,67,2,1
124623540,舒雅🌠（拒币）,"2016-03-12 14:43:04",phone,1120,1804,7,5
232895309,念君儿♬,"2018-05-03 07:59:10",weixin,6,4,1,0
22383268,RayHo💀💀💀,"2013-03-06 19:11:19",tencent,266,561,4,4
98725088,不狠~站不稳,"2015-07-12 21:18:22",phone,142,49,2,0
122517928,二湿兄的大师兄,"2016-02-21 21:19:11",tencent,6,4,0,0
144605343,花落谁人怜917,"2016-07-08 09:35:22",weixin,14,11,0,0
237276413,借夜阑静处❀,"2018-06-09 14:41:40",weixin,1,1,0,1
31939522,陈林怡,"2013-07-04 15:57:30",tencent,6,12,0,0
245624742,✨伱💖偌☞侒_好✨,"2018-08-25 20:09:59",weixin,172,202,4,0
35934178,954耶嘿。,"2013-08-17 22:10:57",tencent,5,14,0,0
43322300,Deku:(,"2013-12-16 19:48:17",weibo,2,3954,4,5
27953108,西诗姑娘ヽ,"2013-05-11 20:40:46",tencent,15,248,2,2
151901526,真的陶帅,"2016-08-09 13:52:30",weixin,154,222,4,2
170659672,小爱1968,"2016-11-21 19:17:34",phone,748,782,3,1
222527577,文舞中国(不玩币),"2018-02-20 19:26:46",phone,81,78,0,0
229815876,小白向幸福出发！,"2018-04-10 19:13:44",weixin,791,691,1,0
197256794,小小费斯儿,"2017-07-31 21:28:48",phone,16,25,2,1
80163275,小_邓邓,"2015-01-24 23:05:28",phone,11,14,0,0
85147524,什么都用不上,"2015-03-09 21:29:46",phone,26,44,0,0
58621419,K家爬墙的毛毛💋,"2014-06-25 11:38:01",tencent,47,67,2,1
78292406,小面二两205,"2015-01-08 18:20:05",tencent,20,75,1,1
123157854,💦🌹大宝贝🌹💦2⃣,"2016-02-27 14:29:41",phone,875,252,6,1
15875864,🐰白兔止疼片🐰,"2013-01-07 20:03:20",weibo,59,268,2,1
137673513,芯美昕西安分院葛姐,"2016-06-05 10:27:59",weixin,33,43,2,0
190497067,弦蔚然,"2017-06-11 13:34:41",tencent,48,203,0,0
185950082,💋黄哒哒,"2017-04-29 22:09:25",weixin,18,14,0,0
169611240,垚鑫965,"2016-11-14 22:30:09",weixin,0,0,0,0
104624943,🔙可乐,"2015-08-30 02:07:24",phone,18,75,0,1
184470764,verycoco💋,"2017-04-13 12:48:38",phone,167,695,7,5
31380818,A.D艾斯,"2013-06-27 15:42:52",tencent,84,204,2,2
245562908,颖儿708,"2018-08-25 04:25:36",tencent,0,10,0,0
231075061,Maybe、我很任性°,"2018-04-19 21:03:09",weixin,7,11,1,0
137989559,落寞肥囧,"2016-06-06 23:41:02",phone,70,102,0,0
142584951,煜燃,"2016-06-29 10:07:32",phone,2,12,0,0
172048568,果宝965,"2016-11-30 21:14:52",weixin,7,2,0,0
30742630,1015-👑,"2013-06-18 18:24:38",tencent,13,32,3,1
192169277,天蝎的尾巴,"2017-06-22 20:33:41",weixin,7,6,1,0
20872503,陶苍宁,"2013-02-20 14:15:16",tencent,491,364,1,1
200863268,有没有重复,"2017-09-05 01:08:59",phone,1764,2073,3,1
235669074,清凉可口🍉,"2018-05-25 17:55:05",phone,0,5,0,0
232953186,Ꭿndy 流年🔰華星會,"2018-05-03 19:53:46",weixin,25,98,1,0
20932757,鑫☆★鑫,"2013-02-20 22:42:52",tencent,128,73,2,0
241750371,我就是我哈哈哈😄,"2018-07-19 21:16:32",phone,431,105,2,0
133337524,东方自然卷,"2016-05-11 11:35:02",phone,21,22,3,0
78736653,梦~不玩金币,"2015-01-12 11:15:13",phone,240,1191,9,6
200769164,尐💋玲仔,"2017-09-03 21:54:02",weixin,22,22,0,0
129435750,梅妮~,"2016-04-16 23:03:00",phone,2,5,0,0
42640687,中华曲库2019,"2013-12-07 12:03:15",tencent,32,239,2,1
89757000,千里追蜂,"2015-04-23 20:57:37",phone,1420,947,2,1
108218960,孑毒,"2015-10-06 09:10:51",phone,3,12,0,0
40301909,邱白羊,"2013-10-27 23:38:19",tencent,68,78,2,1
207341643,冷妍☕,"2017-11-23 17:52:39",tencent,0,5,2,0
235446206,姳艳,"2018-05-23 14:57:33",phone,19,655,3,1
179710618,禅心1985,"2017-02-18 15:44:02",phone,4125,3449,0,0
195171755,花姐的小花,"2017-07-14 21:54:08",phone,13,79,5,0
136330700,西瓜小姐👧,"2016-05-28 20:20:31",weixin,9,16,0,0
176976678,%浪人%,"2017-01-18 01:26:25",phone,0,0,4,0
81189390,leticia💙,"2015-02-02 11:48:07",tencent,9,12,0,0
81764515,温柔的溪流,"2015-02-07 00:37:47",phone,44,47,0,0
33264364,Ksenija,"2013-07-19 16:04:45",tencent,120,137,2,1
146318850,岁月如歌*。♪,"2016-07-15 15:21:03",weixin,18,23,0,0
180205233,李宏祥,"2017-02-24 09:43:02",phone,82,79,0,0
104394880,BenMe🌟,"2015-08-28 09:36:13",tencent,65,225,1,2
178937871,🇨🇳雍正、1943,"2017-02-09 03:10:16",tencent,118,705,18,13
177411648,张迷♪,"2017-01-22 17:34:51",tencent,39,93,0,1
221652898,lenka312,"2018-02-15 02:20:14",tencent,4,13,0,0
247985748,茉茉小鱼🐠,"2018-09-21 13:25:45",phone,3,8,2,0
245851119,沉默🍀583,"2018-08-28 06:34:56",weixin,20,22,1,0
24190074,☁独行静看天地☁,"2013-03-24 19:21:54",tencent,40,44,2,0
159668187,夏天也飘雪,"2016-09-14 00:20:37",weixin,15,22,0,0
67844383,Arisha,"2014-10-08 09:34:58",tencent,62,78,1,0
39178531,温柔长存,"2013-10-08 20:59:43",tencent,20,16,0,0
1368358,馋蝉参禅,"2012-07-05 15:17:08",tencent,101,2002,6,5
21869444,罗依斯,"2013-03-01 11:01:28",tencent,190,81,2,0
224764022,阿娇559042,"2018-03-05 22:07:05",phone,21,19,0,0
123863089,彬姐💫,"2016-03-04 23:42:41",tencent,15,448,7,4
96479704,观✨（法名：才仁拉姆）,"2015-06-25 05:20:08",tencent,98,219,2,1
194604646,꧁KomaYang꧂,"2017-07-09 21:56:32",weixin,77,60,2,0
84754045,toristy,"2015-03-06 02:46:33",phone,17,0,0,0
241315376,一生相守827,"2018-07-15 21:16:42",weixin,3,18,0,0
51522009,荷be池,"2014-04-05 19:02:13",tencent,334,238,1,0
198291553,清风0594清风,"2017-08-09 15:26:04",phone,30,247,1,0
179478473,扬扬扬哥哥哥,"2017-02-15 20:23:16",weixin,6,4,0,0
9400384,――Aimila――,"2012-09-27 00:39:11",tencent,65,160,1,1
116800239,Irene77YY,"2016-01-01 16:59:44",tencent,5,31,0,0
201701181,😎双5大美女😀👈💪,"2017-09-15 01:24:27",phone,2,15,3,0
10385420,小葵青【垚菁】,"2012-10-13 13:56:30",weibo,9,911,2,2
10212254,灵动空间,"2012-10-09 22:58:08",tencent,970,235,2,1
229759288,帰去兮,"2018-04-10 08:34:57",tencent,11,12,1,0
173532633,淑女我做不来,"2016-12-13 16:35:10",phone,351,140,0,1
189058187,霸气🇨🇳TRUSSARDI,"2017-05-31 16:41:55",phone,291,176,5,2
46028373,蟹防堡,"2014-01-24 22:24:04",tencent,37,180,1,1
128969292,💎豪门滔哥🎤,"2016-04-14 08:58:57",tencent,668,330,6,3
169859479,里程679,"2016-11-16 19:56:40",weixin,940,1205,0,1
87770693,大陕北💋山妹,"2015-04-04 14:59:31",phone,43,264,7,5
201721846,海真🌺,"2017-09-15 13:30:37",weixin,1,4,0,0
188506796,miss....,"2017-05-26 14:42:05",phone,0,12,0,0
191089663,幽兰谷之雪,"2017-06-15 21:39:47",phone,49,9,1,0
221173014,菜啊菜。,"2018-02-12 09:24:00",weixin,23,36,0,0
118901174,开❤就好^O^♬,"2016-01-21 13:24:57",phone,131,153,4,1
19946184,⁹⁣⁣⁤⁣⁣⁣⁤⁣,"2013-02-12 11:38:32",tencent,20,2106,11,11
79787271,糖糖ゞ.,"2015-01-21 20:24:58",weibo,0,1383,2,5
178164853,玫瑰。33,"2017-01-31 17:53:00",weixin,1399,691,4,1
137920024,oY赵,"2016-06-06 17:29:33",phone,19,5,0,0
195738365,与快乐同行🌻,"2017-07-19 14:00:05",tencent,40,40,1,0
190390813,歌神老五666,"2017-06-10 20:28:04",tencent,36,63,0,0
247860804,一个人安静如我,"2018-09-19 20:52:11",weixin,2,11,0,0
198253924,黑子（宪毅）655046,"2017-08-09 06:15:34",phone,275,155,0,0
37562277,✎﹏เท่านั้นl,"2013-09-10 11:43:02",tencent,82,534,5,4
14176588,$【猫】$,"2012-12-07 18:52:39",weibo,1,14,0,0
31309823,茶园🍃秋婵,"2013-06-26 15:29:41",tencent,94,545,4,2
66860559,丶以晨,"2014-09-26 12:51:29",tencent,33,34,2,0
82093492,秋～雅晴,"2015-02-09 19:25:31",phone,17,59,3,1
112779823,IMcat.,"2015-11-25 21:50:26",phone,6,37,0,0
237589672,重庆万州阳光狼,"2018-06-12 01:25:57",tencent,400,629,0,0
1294113,Lee帽叔叔,"2012-07-04 00:45:07",weibo,23,268,3,3
189870127,caple💋陈,"2017-06-06 19:01:13",weixin,3,7,0,0
56290690,歌声让我们走到一起,"2014-05-31 10:52:13",tencent,54,54,0,0
227777028,静待花开🐬🐩😛,"2018-03-27 07:40:34",weixin,14,7,0,0
46213858,😁弓长,"2014-01-26 23:19:45",tencent,30,110,1,0
80947043,银座星星👌⭐⭐暂离,"2015-01-31 15:30:46",tencent,419,749,5,3
72163085,你好我是乔治,"2014-11-14 22:41:42",weibo,22,20,0,0
248659889,心@凌,"2018-09-28 19:00:17",weixin,9,19,0,0
126007020,阿派力🐹红尘,"2016-03-25 10:39:38",phone,19,33,3,1
201818501,再见～不负遇见,"2017-09-16 14:58:20",weixin,12,58,0,0
205796111,承泽爸比,"2017-11-03 16:07:21",phone,111,282,1,1
31047512,RandomVariable,"2013-06-22 23:12:51",weibo,39,32,1,0
224395120,开心唱494872,"2018-03-03 15:56:40",tencent,6,40,7,0
71568839,谢谢tankyou,"2014-11-09 15:07:10",tencent,34,31,1,0
190685978,火火兔（菲丫）,"2017-06-12 19:06:14",weixin,79,699,5,4
249835270,非非393,"2018-10-10 22:50:44",weixin,14,31,0,0
74358118,Asia娜娜,"2014-12-02 22:57:26",tencent,71,25,0,0
150050194,Baby💃Baby💃,"2016-08-01 13:03:35",tencent,15,320,5,2
47175992,清晨滴甘露,"2014-02-09 14:03:23",tencent,318,181,2,0
19337368,----Drizzle,"2013-02-06 10:43:12",tencent,24,25,0,0
204828749,ONLY❤️🎧,"2017-10-21 18:04:00",phone,2,1,7,3
185306950,cuixiaoyan92888888,"2017-04-22 23:40:13",tencent,52,56,0,0
19310572,_Moen,"2013-02-05 23:20:34",phone,57,68,0,0
27323863,Carmen-施,"2013-05-03 15:28:23",weibo,94,1014,2,3
179274087,春天里225春天里,"2017-02-13 05:42:06",weixin,9,71,0,0
131853127,梨园草堂,"2016-05-01 23:03:25",tencent,674,400,0,0
170961985,郑雅芳682,"2016-11-23 18:50:20",weixin,27,11,0,0
231725616,kpfc888❤bnyh,"2018-04-24 11:19:53",phone,903,148,3,0
116421930,＊妖孽＊,"2015-12-28 22:12:35",phone,4,813,5,1
31040419,☘飘雪💘玫瑰☘暂离,"2013-06-22 22:06:16",tencent,149,3799,12,11
61204074,👙兜里有糖👙,"2014-07-24 17:30:39",tencent,177,992,4,4
187919335,不公先生,"2017-05-20 13:55:44",phone,52,105,7,3
183472075,啊冷阿冷,"2017-04-02 17:00:36",weixin,3,0,0,0
184475611,舞轻歌吟,"2017-04-13 14:09:43",weixin,11,24,0,0
72195189,↗麦子,"2014-11-15 09:46:52",tencent,35,27,1,0
42126392,阿深Jackson,"2013-12-01 11:48:51",tencent,29,41,1,0
133499892,💍🌻向阳花😘,"2016-05-12 12:36:48",phone,994,3801,10,10
202077402,怡雪儿⭐,"2017-09-19 11:30:46",tencent,238,96,2,0
228797512,"听风,说出我的故事","2018-04-03 22:33:40",weixin,10,18,3,0
167899929,雁🇨🇳儿,"2016-11-04 00:55:01",weixin,22,236,7,1
134365151,李木子1893,"2016-05-17 09:51:52",phone,10,142,6,0
52557672,❣️晓宝,"2014-04-19 12:03:49",tencent,311,1669,9,7
169613034,倩影**一杯茶,"2016-11-14 22:40:09",phone,34,115,1,0
41747393,阿呆Emo,"2013-11-24 08:44:33",tencent,139,188,3,1
2776247,Lin奕,"2012-07-23 21:48:56",weibo,142,210,3,2
126578490,自由*^_^*自在,"2016-03-30 18:00:55",weixin,0,2,0,0
234417288,小白马。男人,"2018-05-14 17:20:28",weixin,328,512,2,0
208172082,不流泪的女汉子WPL,"2017-12-01 15:53:42",phone,0,0,0,0
167776966,我的快乐💘就是想🌹你,"2016-11-03 09:00:22",weixin,791,1039,5,2
179718921,（时光静好）,"2017-02-18 17:31:46",tencent,2427,2850,1,1
142195878,💋。～拼命姑娘°💄,"2016-06-27 14:16:24",phone,366,2308,1,1
36111829,DddDdDdDddD,"2013-08-19 23:52:44",tencent,47,41,0,0
201521998,夜安静天堂,"2017-09-12 21:46:58",weixin,55,60,0,0
173979742,壹伈壹億,"2016-12-18 14:08:14",weixin,757,1102,3,3
198018720,#5🔥🔥🔥Lit,"2017-08-07 00:56:54",weixin,1,3,0,0
225770550,优优101806,"2018-03-12 21:57:13",phone,41,17,0,0
200981833,孟哥哥plus哦,"2017-09-06 19:12:40",phone,14,17,0,0
149905839,FairyQ💕,"2016-07-31 20:50:20",phone,0,50,1,1
122958226,我在北山,"2016-02-25 19:50:06",phone,15,5,0,0
34771174,嘿！安宁姑娘～,"2013-08-04 13:54:23",tencent,46,31,1,0
61029988,so🍂,"2014-07-22 18:13:58",tencent,109,236,5,3
95372639,雪花儿飞11.11,"2015-06-15 01:24:55",phone,47,49,1,0
88652262,🌈美枕🎻,"2015-04-12 10:02:37",phone,29,176,4,3
91713775,Bluetooth55,"2015-05-15 21:12:16",phone,1,88,0,0
246059617,心太软8340,"2018-08-30 16:33:50",weixin,0,18,0,0
176854625,☀️勿骄勿躁☀️,"2017-01-16 20:12:48",weixin,30,15,0,0
199746992,dissง,"2017-08-23 22:41:52",phone,2,5,2,0
180066138,👼洁👼,"2017-02-22 17:58:22",phone,36,235,7,3
142452919,一辈子的你...,"2016-06-28 18:39:51",weixin,0,36,0,0
18931892,溪(=^_^=)雨,"2013-02-02 13:42:00",tencent,3,6,1,0
225878520,夙愿✔忘忧,"2018-03-13 20:41:19",weixin,0,3,0,0
136144206,五娘,"2016-05-27 21:05:20",phone,8,15,0,0
53847714,_豌豆君,"2014-05-05 03:52:16",weibo,26,58,0,0
137257498,Zh、s,"2016-06-03 02:33:42",weixin,23,12,1,0
211202639,小公主🔥凤凰🔥月月,"2017-12-30 05:04:13",phone,2203,1903,5,3
205196642,👑王冠给我带,"2017-10-26 15:32:31",weixin,165,151,0,0
149128843,芳芳464拒币,"2016-07-28 14:11:51",weixin,130,9110,5,7
10417180,❤️锕呆,"2012-10-13 22:16:33",tencent,361,143,3,1
220957460,一Shmily,"2018-02-10 21:40:53",phone,3,12,0,0
248124740,陌姌@,"2018-09-22 20:52:31",tencent,0,2,0,0
9450581,煜煜不宣大鸡腿,"2012-09-27 22:42:54",tencent,251,658,5,4
92494244,MC。孤独,"2015-05-23 21:04:19",tencent,9,127,1,0
203557104,白色“恋”人,"2017-10-05 23:44:06",phone,56,39,0,0
135840781,东方明珠504,"2016-05-25 21:33:02",weixin,4988,2329,3,2
44653428,同路人，阿福,"2014-01-06 10:54:32",tencent,40,68,1,0
159255552,我干了你随意💃,"2016-09-11 22:40:48",weixin,73,105,0,0
127347484,余惠萍《暂离一个月》,"2016-04-04 16:36:57",phone,241,2187,9,9
233147660,晓平340,"2018-05-05 10:43:29",weixin,4,3,0,0
237690536,💦虹裕💦,"2018-06-13 01:47:06",phone,58,419,5,2
193320242,W、Lin,"2017-06-30 19:32:27",weixin,0,2,1,0
31314088,💕💞敏💘💓,"2013-06-26 16:45:47",tencent,18,80,1,0
213268047,天九哥300,"2018-01-10 10:58:32",weixin,3,6,0,0
90681973,婉美😘,"2015-05-03 22:34:55",phone,34,60,1,0
117348536,酸甜石榴树,"2016-01-06 13:30:56",weibo,12,11,0,0
231847543,嘻嘻，梦想🌸🐩,"2018-04-25 09:48:04",weixin,829,692,0,0
207504572,酒杯满上,"2017-11-25 20:39:06",weixin,14,27,1,0
45197829,朱尊涛啊,"2014-01-13 17:07:18",tencent,1,403,7,5
232583543,🌸天命所归🌸,"2018-04-30 20:09:34",weixin,86,389,3,1
125465060,moousa,"2016-03-19 23:50:07",phone,7,156,1,0
13818416,Mr.扬扬扬,"2012-12-01 21:16:09",tencent,206,59,1,0
18614739,✨拿瓦💫,"2013-01-30 12:22:11",tencent,17,22,0,0
238870021,asd©,"2018-06-24 11:03:36",phone,7,33,2,0
108702315,💦梅馨怡然💦裸听拒币,"2015-10-11 20:59:42",phone,1844,819,7,4
146949680,雪花在飞🌺️🌼️🌸️🌹️,"2016-07-18 09:37:34",weixin,9,402,3,2
120476893,osostrich,"2016-02-02 15:12:15",tencent,7,11,0,0
41023005,十月🧚,"2013-11-10 14:08:18",weibo,206,544,7,6
56518922,˓˓ก₍⸍⸌̣ʷ̣̫⸍̣⸌₎ค˒˒11,"2014-06-02 19:31:15",weibo,321,420,2,2
53946685,·,"2014-05-06 18:33:02",tencent,0,1107,4,5
227884109,牡丹之歌365051,"2018-03-28 00:34:52",tencent,78,159,5,0
64072206,余生！别动情,"2014-08-22 10:42:54",tencent,59,8981,15,14
17126078,🍑IN幫幫✨然然🌸,"2013-01-16 19:30:42",weibo,74,1431,8,7
52742140,✨飞哥,"2014-04-21 15:24:31",tencent,287,1981,6,3
167988181,烟雨@yy,"2016-11-04 18:19:34",phone,33,152,0,0
32202456,川久保铃大战山本耀司,"2013-07-07 18:56:44",tencent,63,157,2,2
32638776,_和某某,"2013-07-12 19:13:01",tencent,74,154,0,1
78268814,叶琪馨321,"2015-01-08 13:26:03",tencent,214,1223,3,2
35252973,lliiaannggxxii,"2013-08-09 21:09:49",tencent,69,95,5,0
201527095,L永芝Z521,"2017-09-12 22:25:53",weixin,112,37,0,0
234225669,漂流轻云,"2018-05-13 10:49:05",weixin,701,1443,0,0
163026249,kokaba,"2016-10-03 00:21:37",phone,4,13,2,0
78266950,一直想唱好每一首,"2015-01-08 13:03:48",phone,15,37,0,0
203962520,Abby畅、,"2017-10-10 21:29:15",weixin,47,92,5,2
58220355,铃儿💅🏻,"2014-06-20 22:48:16",tencent,244,1011,5,6
226790385,longzhuman,"2018-03-19 20:13:43",weixin,0,0,0,0
44446414,大猫🦁️ღ,"2014-01-03 15:53:17",tencent,34,346,0,1
225529484,缘分315605,"2018-03-11 10:08:24",weixin,11,26,2,0
234629307,雅妮✴,"2018-05-16 15:38:06",phone,142,201,5,4
173191860,遇见最美的你_Bella,"2016-12-09 23:21:08",weixin,9,6,0,0
15145731,邢广成chorus,"2012-12-25 19:47:59",phone,59,74,2,0
245942327,悲喜自渡他人难悟,"2018-08-29 08:22:25",tencent,10,12,0,0
61271585,果久飘香,"2014-07-25 11:55:57",tencent,123,95,0,0
120582602,【问灵】,"2016-02-03 13:26:44",phone,3,6,1,0
201668220,A枪出如龙K,"2017-09-14 20:21:35",weixin,2,24,0,0
39001852,qidai……,"2013-10-05 21:44:07",tencent,74,54,0,0
241523014,一片蓝天👻🐭🐶,"2018-07-17 20:20:05",weixin,105,39,0,0
210738097,梁梁乐色,"2017-12-25 23:53:03",phone,74,122,0,0
63018827,越想念越想念越想念,"2014-08-11 22:35:25",tencent,1,7,0,0
222816040,晚约1982,"2018-02-22 15:26:46",phone,30,28,2,0
142605092,骆驼不慢(⑉°з°)-♡🐫,"2016-06-29 12:22:12",tencent,8,248,0,0
106217480,🌴小不点🌴,"2015-09-14 19:32:11",phone,33,688,5,0
38899433,桂平_Koreyoshi,"2013-10-04 07:19:18",weibo,25,32,1,0
7131288,🇺🇸悟空,"2012-09-12 16:14:41",tencent,108,337,2,1
95485706,无敌老王子,"2015-06-16 03:19:14",phone,127,149,1,1
113095941,大纛猎猎,"2015-11-29 13:55:51",weibo,5,5,0,0
210118375,小🐠叔叔,"2017-12-20 09:11:34",weixin,41,295,2,0
5099493,Sammi🐍,"2012-08-22 12:07:42",tencent,27,106,0,4
204985840,老知青画扇及歌手,"2017-10-23 15:05:15",phone,472,541,0,1
90711435,马兰^O^,"2015-05-04 13:07:26",tencent,5,104,2,0
117540264,SNQW_1998,"2016-01-08 00:12:09",tencent,8,10,0,0
100403284,mhb1984,"2015-07-26 02:29:18",tencent,17,32,0,0
105309610,🐬蓝精灵🐬,"2015-09-05 10:04:03",phone,421,437,2,2
49873027,张远荣,"2014-03-14 20:27:25",tencent,461,365,3,1
10141771,叶子月,"2012-10-08 18:37:48",tencent,48,82,1,1
202951120,零晨、706拒币,"2017-09-29 23:49:34",tencent,434,424,1,1
249553043,LS❤丽,"2018-10-07 15:43:39",phone,0,0,0,0
53514340,当夏_,"2014-04-30 21:34:35",tencent,247,552,0,1
5926329,小二🍎🍎,"2012-08-31 04:12:01",tencent,43,571,5,2
201898347,蜜桃蜜桃^_^呼啦变,"2017-09-17 09:19:53",weixin,1,10,0,0
171284507,唯伊🐠🐠拒币,"2016-11-25 19:23:55",weixin,29,37,2,0
177540775,中宫格练字,"2017-01-23 23:52:45",weixin,4,0,0,0
146160405,hana1864,"2016-07-14 21:42:01",weixin,3,4,0,0
98737168,洛佳儿美宝,"2015-07-12 22:41:27",phone,13,33,0,0
202067401,句嵩,"2017-09-19 06:17:06",weixin,0,4,0,0
46699465,傲天🔥哥哥,"2014-02-03 05:33:59",tencent,21,159,2,1
89710043,盈盈无代志,"2015-04-23 08:22:53",phone,304,45,0,0
137658274,真的要单身一辈子吗😭,"2016-06-05 08:45:35",weixin,115,79,0,0
117506479,皮断腿的狗,"2016-01-07 19:50:10",tencent,3,11,3,0
4945079,DShadow,"2012-08-20 13:43:13",weibo,37,103,0,0
199670453,享唱乐,"2017-08-23 09:41:06",weixin,37,95,0,0
2500204,Listen_Don,"2012-07-19 23:05:36",tencent,7,395,2,1
142712571,小粥粥🌸,"2016-06-29 22:16:04",tencent,31,50,0,0
180029728,甜醉歌哥👭,"2017-02-22 05:47:24",weibo,38,36,6,1
27274267,王先生1979,"2013-05-02 21:00:40",tencent,0,15,1,0
103242924,浮💦生,"2015-08-18 03:58:13",phone,86,93,3,1
36004177,赵漂亮、,"2013-08-18 19:09:08",tencent,107,88,0,0
20206276,月笙·,"2013-02-14 18:59:50",weibo,287,553,5,3
50382163,忧伤d弦音,"2014-03-21 17:21:57",tencent,23,18,0,0
77119467,声乐梓含老师,"2014-12-29 12:19:13",tencent,25,69,0,0
155979676,沈辞♛,"2016-08-27 18:04:13",tencent,74,54,2,0
137686176,🐲碧海潮声🐲,"2016-06-05 11:45:16",weixin,2,5,1,0
43009247,谈孝,"2013-12-12 12:56:50",tencent,5,8,0,0
140714226,ZZyy,"2016-06-21 01:10:25",tencent,17,77,3,1
10278457,╰☆給伱覹笑☆╮🎵,"2012-10-11 12:31:24",tencent,332,453,6,2
245541258,四阿哥422,"2018-08-24 22:08:32",tencent,0,17,0,0
101186303,看的见农田,"2015-08-01 09:40:52",phone,4,19,0,0
147179683,jtomjcm,"2016-07-19 11:28:23",weixin,31,54,2,1
246275828,sssss_latonya,"2018-09-01 22:03:26",weibo,0,9,0,0
180490027,君妹0223,"2017-02-27 20:38:03",phone,41,54,0,0
147549984,霸气侧漏的小卷毛丶,"2016-07-21 12:58:09",weixin,2,2,0,0
226653119,猫～天使之吻,"2018-03-18 20:26:16",tencent,2,4,0,0
93960926,∝董、尐妞💔,"2015-06-04 18:38:10",tencent,86,252,2,2
249824382,fish🍑,"2018-10-10 21:21:38",weixin,2,0,0,0
43183106,皮卡喵星人,"2013-12-14 21:09:48",weibo,104,161,2,2
6141867,👉随遇而安🔚,"2012-09-02 08:44:25",tencent,652,982,2,2
8990384,少爷🎤,"2012-09-21 12:59:09",tencent,64,50,1,0
37033591,青豆儿...,"2013-09-01 06:45:36",phone,23,412,5,4
140176196,嘻哈宠医,"2016-06-18 16:46:53",phone,23,20,2,0
83995647,ChingMary_,"2015-02-27 01:10:30",weibo,36,76,0,1
41690962,💧•May,"2013-11-23 12:07:37",tencent,36,1191,9,7
74859480,千秋大业一壶茶！,"2014-12-07 19:55:21",tencent,11,4,0,0
106234699,高姿态Cn,"2015-09-14 22:18:48",tencent,3,24,1,0
171541788,Sebatiaos,"2016-11-27 08:27:13",tencent,5,11,2,0
2393545,✨Monster💢,"2012-07-18 22:31:14",tencent,50,53,0,0
78249339,d碧海蓝天,"2015-01-08 07:36:26",tencent,26749,8941,6,6
1935616,陈振远,"2012-07-13 20:55:33",weibo,0,85,0,0
49244700,紫萱💋,"2014-03-06 20:00:41",tencent,122,1065,4,4
160423458,夏荷812🌾,"2016-09-17 14:35:22",phone,93,889,7,6
165943730,<Andrea>,"2016-10-22 14:18:46",weixin,1,1,1,0
242149927,迪滴哥,"2018-07-22 23:26:11",weixin,1,2,0,0
234451331,杨心灵LynnYang,"2018-05-14 21:40:08",weixin,0,2,0,0
135476027,笑看红尘41,"2016-05-23 15:31:57",tencent,50,53,0,0
97620389,敢唱就嬴,"2015-07-04 00:31:32",tencent,3,118,1,1
128833816,糖豆豆蹦蹦蹦,"2016-04-13 11:30:04",weibo,29,8,0,0
170032649,鑫源内衣生活馆,"2016-11-17 21:01:28",weixin,9,24,1,0
200614797,.莉莉.🍓,"2017-09-02 10:05:14",weixin,18,101,0,0
17074310,孤独相思雨,"2013-01-16 11:42:53",tencent,503,670,3,2
12719091,关贝贝巫,"2012-11-13 22:12:49",tencent,1,682,2,3
112393503,︱.⒉з⒋5。,"2015-11-21 20:37:09",tencent,9,51,2,0
63525737,听风*＊,"2014-08-16 20:37:11",weibo,18,19,1,0
82626304,龙1006789,"2015-02-14 10:21:03",phone,18,32,1,0
127625444,我心永恒123ygq,"2016-04-06 12:37:05",tencent,35,82,1,0
30801330,♪Dorothy,"2013-06-19 16:00:44",tencent,93,467,3,2
72621620,✨翻唱天下✨@梦帘,"2014-11-18 15:51:07",tencent,1032,1799,8,7
68490682,羁♥绊,"2014-10-15 11:12:45",tencent,13,47,0,0
111183023,｡◕‿◕｡理解@,"2015-11-08 16:41:37",phone,38,59,5,1
80362803,佳音🎻小兰暂离,"2015-01-26 18:24:21",phone,249,2100,7,6
210653138,4忘忧草🌹佘生我陪你,"2017-12-25 10:22:16",weixin,41,48,5,2
243750189,移动不动用联通,"2018-08-06 19:48:39",weixin,11,11,0,0
42626571,💍葁葰桝💜💍,"2013-12-07 08:20:32",tencent,199,179,2,0
94687978,xy星爷,"2015-06-09 18:01:22",tencent,24,16,2,1
165176351,特工傻妃,"2016-10-17 15:34:47",weixin,27,41,0,0
198992206,在水一方✨4,"2017-08-16 09:32:48",tencent,93,196,6,2
124395158,🎀琦郡2⃣️👸,"2016-03-10 10:44:10",phone,46,43,2,0
51518921,小💍仙女,"2014-04-05 18:30:11",renren,6,3,0,0
174843939,乄o乄,"2016-12-27 18:35:01",phone,3,2,0,0
162671632,1970522,"2016-09-30 19:29:28",phone,6,4,1,1
18539737,蕾小妞ˇ,"2013-01-29 16:07:50",tencent,111,470,2,2
